botid, date, time, press, phos, 
#, mmddyy, hhmmss, dbar, umol/kg, 
2400200417, 032512, 182855,   45.2,   0.08,
2400200416, 032512, 182712,   60.9,   0.08,
2400200415, 032512, 182540,   76.3,   0.06,
2400200412, 032512, 182242,  102.7,   0.06,
2400200409, 032512, 181950,  125.9,   0.06,
2400200407, 032512, 181731,  150.4,   0.09,
2400200405, 032512, 181510,  176.3,   0.14,
2410200224, 050112, 194227,    4.5,   0.14,
2410200324, 050112, 222337,    6.4,   0.15,
2410200323, 050112, 222247,   16.5,   0.15,
2410200322, 050112, 222126,   58.2,   0.15,
2410200321, 050112, 222001,  100.2,   0.14,
2410200320, 050112, 221832,  139.7,   0.13,
2410200319, 050112, 221703,  179.9,   0.12,
2410201223, 050312, 215925,    5.9,   0.16,
2410201222, 050312, 215820,   14.4,   0.16,
2410201219, 050312, 215638,   23.9,   0.15,
2410201218, 050312, 215529,   34.5,   0.15,
2410201217, 050312, 215435,   43.9,   0.16,
2410201215, 050312, 215216,   73.1,   0.16,
2410201212, 050312, 214842,   98.3,   0.15,
2410201209, 050312, 214554,  124.2,   0.12,
2410201207, 050312, 214343,  150.8,   0.08,
2410201205, 050312, 214110,  174.9,   0.08,
2410201204, 050312, 213924,  199.5,   0.23,
2420200224, 053012, 194637,    5.4,   0.12,
2420200324, 053012, 223602,    5.0,   0.11,
2420200323, 053012, 223433,   35.5,   0.08,
2420200322, 053012, 223314,   74.4,   0.05,
2420200321, 053012, 223146,  114.0,   0.05,
2420200320, 053012, 223004,  159.1,   0.08,
2420201322, 060112, 041458,    4.9,   0.12,
2420201321, 060112, 041349,   14.8,   0.12,
2420201319, 060112, 041239,   24.4,   0.12,
2420201318, 060112, 041134,   36.1,   0.11,
2420201317, 060112, 041034,   45.5,   0.10,
2420201316, 060112, 040929,   59.5,   0.07,
2420201315, 060112, 040824,   74.9,   0.07,
2420201312, 060112, 040524,   99.7,   0.06,
2420201309, 060112, 040224,  126.1,   0.07,
2420201307, 060112, 040001,  148.5,   0.08,
2420201305, 060112, 035734,  175.6,   0.12,
2430200224, 062612, 201725,    5.5,   0.13,
2430200324, 062712, 010309,    5.3,   0.12,
2430200323, 062712, 005914,   71.4,   0.13,
2430200322, 062712, 005640,  127.2,   0.12,
2430200321, 062712, 005450,  139.6,   0.15,
2430200822, 062712, 162419,    5.7,   0.11,
2430200821, 062712, 162314,   14.5,   0.11,
2430200819, 062712, 162214,   25.6,   0.12,
2430200818, 062712, 162117,   34.8,   0.12,
2430200817, 062712, 162019,   45.2,   0.11,
2430200816, 062712, 161924,   59.8,   0.10,
2430200815, 062712, 161819,   74.8,   0.05,
2430200812, 062712, 161549,   99.8,   0.09,
2430200809, 062712, 161319,  124.0,   0.05,
2430200807, 062712, 161129,  150.3,   0.14,
2430200805, 062712, 160929,  174.9,   0.16,
2430200804, 062712, 160819,  199.7,   0.26,
2440200324, 073112, 192026,   11.6,   0.11,
2440200424, 073112, 231352,    9.6,   0.12,
2440200423, 073112, 231138,   60.5,   0.09,
2440200422, 073112, 231018,  107.0,   0.11,
2440200421, 073112, 230842,  149.5,   0.17,
2440200420, 073112, 230707,  190.8,   0.29,
2440200722, 080112, 065902,   10.5,   0.12,
2440200721, 080112, 065752,   16.1,   0.12,
2440200719, 080112, 065632,   25.8,   0.12,
2440200718, 080112, 065512,   35.1,   0.11,
2440200717, 080112, 065357,   45.4,   0.11,
2440200716, 080112, 065242,   60.4,   0.10,
2440200715, 080112, 065132,   75.1,   0.08,
2440200712, 080112, 064817,  100.4,   0.12,
2440200709, 080112, 064447,  125.6,   0.14,
2440200707, 080112, 064216,  150.2,   0.17,
2440200705, 080112, 063957,  174.9,   0.17,
2440200704, 080112, 063804,  200.0,   0.16,
2450200224, 081712, 191405,    6.0,   0.13,
2450200324, 081712, 231244,    6.4,   0.14,
2450200323, 081712, 231105,   34.3,   0.11,
2450200322, 081712, 230910,   83.6,   0.06,
2450200321, 081712, 230733,  125.9,   0.08,
2450200320, 081712, 230516,  195.6,   0.22,
2450200621, 081812, 065620,   15.3,   0.17,
2450200619, 081812, 065500,   25.4,   0.17,
2450200618, 081812, 065407,   35.5,   0.15,
2450200617, 081812, 065310,   45.3,   0.12,
2450200616, 081812, 065211,   60.3,   0.12,
2450200615, 081812, 065109,   75.0,   0.10,
2450200612, 081812, 064926,  100.0,   0.08,
2450200609, 081812, 064609,  125.3,   0.09,
2450200607, 081812, 064424,  150.1,   0.12,
2450200605, 081812, 064225,  175.5,   0.14,
2460200224, 091412, 191320,    5.8,   0.17,
2460200324, 091412, 232232,   10.3,   0.17,
2460200323, 091412, 232058,   45.1,   0.16,
2460200322, 091412, 231932,   78.6,   0.10,
2460200321, 091412, 231752,  118.8,   0.14,
2460200320, 091412, 231606,  150.9,   0.11,
2460200622, 091512, 070559,    5.7,   0.17,
2460200621, 091512, 070454,   15.9,   0.17,
2460200619, 091512, 070340,   25.5,   0.17,
2460200618, 091512, 070302,   35.3,   0.17,
2460200617, 091512, 070210,   44.7,   0.17,
2460200616, 091512, 070121,   60.4,   0.17,
2460200615, 091512, 070020,   75.4,   0.12,
2460200612, 091512, 065809,  100.2,   0.14,
2460200609, 091512, 065559,  125.1,   0.10,
2460200607, 091512, 065355,  150.7,   0.13,
2460200605, 091512, 065200,  175.4,   0.14,
2470200224, 100712, 175755,    5.1,   0.16,
2470200324, 100712, 224413,    6.3,   0.14,
2470200323, 100712, 224112,   66.4,   0.08,
2470200322, 100712, 224014,   81.5,   0.07,
2470200321, 100712, 223857,  115.3,   0.08,
2470200320, 100712, 223723,  163.7,   0.13,
2470200622, 100812, 074841,    4.5,   0.16,
2470200621, 100812, 074741,   15.5,   0.15,
2470200619, 100812, 074631,   25.5,   0.15,
2470200618, 100812, 074536,   35.2,   0.15,
2470200617, 100812, 074441,   45.5,   0.16,
2470200616, 100812, 074331,   60.7,   0.14,
2470200615, 100812, 074231,   75.3,   0.10,
2470200612, 100812, 073951,  100.2,   0.08,
2470200609, 100812, 073702,  125.3,   0.09,
2470200607, 100812, 073511,  149.9,   0.11,
2470200605, 100812, 073306,  175.2,   0.14,
2480200224, 120312, 203537,    5.5,   0.08,
2480200324, 120412, 005756,    6.6,   0.09,
2480200323, 120412, 005531,   26.1,   0.09,
2480200322, 120412, 005256,   73.0,   0.09,
2480200321, 120412, 005151,   80.2,   0.07,
2480200320, 120412, 005005,  103.9,   0.08,
2480200319, 120412, 004804,  139.3,   0.13,
2480200318, 120412, 004556,  175.7,   0.24,
2480200622, 120412, 083046,    7.0,   0.10,
2480200621, 120412, 082927,   16.9,   0.10,
2480200619, 120412, 082722,   26.5,   0.10,
2480200618, 120412, 082612,   37.4,   0.09,
2480200617, 120412, 082502,   46.9,   0.09,
2480200616, 120412, 082347,   60.3,   0.09,
2480200615, 120412, 082232,   75.9,   0.09,
2480200612, 120412, 081921,  101.1,   0.08,
2480200609, 120412, 081557,  125.1,   0.12,
2480200607, 120412, 081323,  150.7,   0.12,
2480200605, 120412, 081042,  177.1,   0.16,
2490200224, 021213, 193724,    5.4,   0.12,
2490200324, 021213, 230659,    7.9,   0.11,
2490200323, 021213, 230225,   66.8,   0.10,
2490200322, 021213, 230019,  126.2,   0.11,
2490200321, 021213, 225823,  183.3,   0.23,
2490200622, 021313, 071338,    7.3,   0.12,
2490200621, 021313, 071017,   16.2,   0.12,
2490200619, 021313, 070849,   25.5,   0.11,
2490200618, 021313, 070738,   35.2,   0.12,
2490200617, 021313, 070627,   45.7,   0.08,
2490200616, 021313, 070507,   61.0,   0.10,
2490200615, 021313, 070327,   75.9,   0.08,
2490200612, 021313, 070007,  100.3,   0.09,
2490200609, 021313, 065647,  125.6,   0.10,
2490200607, 021313, 065447,  150.2,   0.11,
2490200605, 021313, 065219,  175.4,   0.15,
2500200324, 030613, 190647,    4.3,   0.09,
2500200424, 030613, 223736,    7.1,   0.09,
2500200423, 030613, 223317,   60.2,   0.08,
2500200422, 030613, 223105,  130.1,   0.06,
2500200421, 030613, 222949,  151.5,   0.06,
2500200722, 030713, 071737,    8.7,   0.09,
2500200721, 030713, 071608,   18.4,   0.08,
2500200719, 030713, 071427,   23.8,   0.08,
2500200718, 030713, 071327,   34.7,   0.09,
2500200717, 030713, 071237,   45.2,   0.09,
2500200716, 030713, 071137,   59.9,   0.07,
2500200715, 030713, 071037,   75.2,   0.06,
2500200712, 030713, 070757,   99.9,   0.04,
2500200709, 030713, 070507,  125.8,   0.04,
2500200707, 030713, 070308,  149.7,   0.07,
2500200705, 030713, 070058,  175.3,   0.17,
2500200704, 030713, 065938,  199.6,   0.22,
2510200224, 040513, 200809,    5.4,   0.08,
2510200324, 040513, 225804,    5.0,   0.07,
2510200323, 040513, 225605,   46.8,   0.06,
2510200322, 040513, 225409,   87.8,   0.04,
2510200321, 040513, 225229,  134.9,   0.03,
2510200320, 040513, 225054,  180.1,   0.06,
2510200622, 040613, 071006,    5.3,   0.08,
2510200621, 040613, 070847,   15.1,   0.08,
2510200619, 040613, 070716,   25.3,   0.07,
2510200618, 040613, 070557,   35.6,   0.07,
2510200617, 040613, 070436,   45.5,   0.07,
2510200616, 040613, 070306,   60.5,   0.07,
2510200615, 040613, 070126,   75.5,   0.07,
2510200612, 040613, 065735,  100.1,   0.08,
2510200609, 040613, 065406,  126.3,   0.04,
2510200607, 040613, 065137,  150.7,   0.03,
2510200605, 040613, 064907,  175.3,   0.05,
2520200324, 051713, 193636,    8.4,   0.20,
2520200424, 051713, 232736,    7.8,   0.18,
2520200423, 051713, 232336,   45.8,   0.18,
2520200422, 051713, 232137,   72.7,   0.10,
2520200421, 051713, 231914,  114.9,   0.09,
2520200420, 051713, 231706,  153.3,   0.06,
2520200419, 051713, 231446,  187.1,   0.05,
2520200722, 051813, 071938,    8.8,   0.17,
2520200721, 051813, 071819,   18.8,   0.17,
2520200719, 051813, 071629,   25.7,   0.18,
2520200718, 051813, 071528,   35.3,   0.17,
2520200717, 051813, 071428,   44.4,   0.14,
2520200716, 051813, 071328,   59.2,   0.16,
2520200715, 051813, 071219,   74.6,   0.12,
2520200712, 051813, 070948,  100.1,   0.09,
2520200709, 051813, 070658,  125.9,   0.05,
2520200707, 051813, 070458,  150.1,   0.04,
2520200705, 051813, 070258,  175.8,   0.04,
2530200324, 062513, 185749,    7.0,   0.13,
2530200424, 062513, 223413,    9.1,   0.13,
2530200423, 062513, 222948,   65.6,   0.14,
2530200422, 062513, 222729,  105.6,   0.15,
2530200421, 062513, 222622,  116.5,   0.17,
2530200420, 062513, 222422,  174.5,   0.27,
2530200722, 062613, 071750,    7.2,   0.12,
2530200721, 062613, 071629,   17.0,   0.13,
2530200719, 062613, 071449,   24.9,   0.12,
2530200718, 062613, 071339,   35.5,   0.12,
2530200717, 062613, 071239,   45.2,   0.12,
2530200716, 062613, 071119,   60.6,   0.12,
2530200715, 062613, 070959,   75.5,   0.12,
2530200712, 062613, 070709,  100.0,   0.11,
2530200709, 062613, 070359,  125.3,   0.13,
2530200707, 062613, 070149,  150.8,   0.18,
2530200705, 062613, 065929,  174.5,   0.21,
2530200704, 062613, 065800,  199.9,   0.28,
2540200224, 091113, 191611,    6.6,   0.05,
2540200323, 091113, 224511,   55.1,   0.04,
2540200322, 091113, 224320,   70.5,   0.02,
2540200321, 091113, 224101,  108.7,   0.09,
2540200320, 091113, 223945,  120.9,   0.10,
2540200319, 091113, 223812,  141.0,   0.12,
2540200318, 091113, 223636,  160.3,   0.15,
2540200317, 091113, 223431,  188.9,   0.26,
2540200622, 091213, 070930,    7.4,   0.06,
2540200621, 091213, 070800,   17.4,   0.06,
2540200619, 091213, 070540,   26.9,   0.06,
2540200618, 091213, 070445,   35.3,   0.06,
2540200617, 091213, 070344,   46.3,   0.04,
2540200616, 091213, 070240,   60.0,   0.01,
2540200615, 091213, 070125,   75.1,   0.01,
2540200612, 091213, 065825,  100.6,   0.05,
2540200609, 091213, 065509,  125.9,   0.08,
2540200607, 091213, 065310,  150.3,   0.11,
2540200605, 091213, 065059,  175.1,   0.14,
2550200224, 100113, 190947,    6.0,   0.11,
2550200324, 100113, 223019,    7.6,   0.10,
2550200323, 100113, 222744,   52.0,   0.04,
2550200322, 100113, 222612,   75.7,   0.02,
2550200321, 100113, 222403,  111.8,   0.05,
2550200320, 100113, 222207,  149.0,   0.11,
2550200319, 100113, 222042,  184.9,   0.23,
2550200622, 100213, 070152,    7.5,   0.10,
2550200621, 100213, 070043,   17.5,   0.10,
2550200619, 100213, 065853,   26.2,   0.10,
2550200618, 100213, 065803,   34.6,   0.09,
2550200617, 100213, 065712,   45.4,   0.04,
2550200616, 100213, 065612,   59.8,   0.03,
2550200615, 100213, 065502,   76.7,   0.04,
2550200612, 100213, 065223,  101.5,   0.07,
2550200609, 100213, 065002,  125.9,   0.06,
2550200607, 100213, 064753,  150.5,   0.14,
2550200605, 100213, 064543,  175.4,   0.22,
2560200224, 102713, 185837,    7.2,   0.12,
2560200324, 102713, 225336,    8.0,   0.11,
2560200323, 102713, 225036,   44.5,   0.10,
2560200322, 102713, 224822,   82.7,   0.11,
2560200321, 102713, 224617,  110.9,   0.14,
2560200320, 102713, 224406,  164.2,   0.12,
2560200622, 102813, 070946,    6.5,   0.12,
2560200621, 102813, 070826,   16.2,   0.12,
2560200619, 102813, 070656,   25.4,   0.12,
2560200618, 102813, 070546,   35.5,   0.12,
2560200617, 102813, 070445,   45.0,   0.13,
2560200616, 102813, 070336,   60.9,   0.13,
2560200615, 102813, 070236,   75.0,   0.12,
2560200612, 102813, 065945,  100.2,   0.16,
2560200609, 102813, 065646,  126.0,   0.16,
2560200607, 102813, 065446,  150.2,   0.17,
2560200605, 102813, 065236,  175.8,   0.16,
2560200604, 102813, 065116,  199.9,   0.16,
2570200224, 112613, 185052,    6.9,   0.07,
2570200324, 112613, 222918,    7.7,   0.07,
2570200323, 112613, 222553,   44.6,   0.04,
2570200322, 112613, 222402,   85.2,   0.02,
2570200321, 112613, 222226,  112.2,   0.08,
2570200320, 112613, 222009,  157.9,   0.09,
2570200623, 112713, 072318,    6.0,   0.06,
2570200622, 112713, 072148,   15.8,   0.06,
2570200619, 112713, 071928,   24.2,   0.06,
2570200618, 112713, 071808,   34.6,   0.05,
2570200617, 112713, 071648,   45.0,   0.05,
2570200616, 112713, 071508,   60.2,   0.06,
2570200615, 112713, 071338,   74.8,   0.06,
2570200612, 112713, 070908,  100.1,   0.07,
2570200609, 112713, 070518,  125.4,   0.12,
2570200607, 112713, 070238,  149.9,   0.13,
2570200605, 112713, 065938,  174.2,   0.15,
2580200224, 122013, 185411,    7.1,   0.05,
2580200324, 122013, 223540,   70.5,   0.04,
2580200323, 122013, 223410,   85.7,   0.02,
2580200322, 122013, 223210,  122.4,   0.10,
2580200321, 122013, 223029,  155.1,   0.21,
2580200623, 122113, 071840,    6.7,   0.05,
2580200622, 122113, 071651,   17.1,   0.05,
2580200619, 122113, 071441,   25.2,   0.05,
2580200618, 122113, 071341,   35.4,   0.06,
2580200617, 122113, 071245,   45.6,   0.06,
2580200616, 122113, 071129,   61.6,   0.05,
2580200615, 122113, 071017,   75.2,   0.04,
2580200612, 122113, 070725,  100.6,   0.08,
2580200609, 122113, 070420,  124.9,   0.12,
2580200607, 122113, 070205,  149.3,   0.15,
2580200605, 122113, 065955,  175.7,   0.18,
2590200224, 011514, 191142,    5.2,   0.05,
2590200324, 011514, 224359,    6.2,   0.04,
2590200323, 011514, 223952,   50.0,   0.04,
2590200322, 011514, 223657,   95.4,   0.08,
2590200321, 011514, 223504,  140.0,   0.12,
2590200320, 011514, 223315,  182.3,   0.26,
2590200623, 011614, 073433,    6.5,   0.05,
2590200622, 011614, 073314,   15.4,   0.05,
2590200619, 011614, 073133,   25.2,   0.05,
2590200618, 011614, 073013,   35.0,   0.05,
2590200617, 011614, 072854,   45.8,   0.05,
2590200616, 011614, 072713,   60.8,   0.06,
2590200615, 011614, 072543,   75.3,   0.06,
2590200612, 011614, 072213,  100.9,   0.07,
2590200609, 011614, 071844,  125.2,   0.11,
2590200607, 011614, 071613,  150.2,   0.13,
2590200605, 011614, 071323,  174.7,   0.17,
2600200224, 021414, 192748,    5.4,   0.06,
2600200324, 021414, 233607,    6.1,   0.05,
2600200323, 021414, 233247,   43.8,   0.04,
2600200322, 021414, 233043,   80.8,   0.03,
2600200321, 021414, 232857,   98.7,   0.06,
2600200623, 021514, 091648,    6.2,   0.04,
2600200622, 021514, 091458,   16.0,   0.04,
2600200619, 021514, 091248,   25.0,   0.03,
2600200618, 021514, 091128,   34.9,   0.04,
2600200617, 021514, 090948,   45.1,   0.03,
2600200616, 021514, 090817,   60.6,   0.02,
2600200615, 021514, 090638,   75.8,   0.02,
2600200612, 021514, 090306,  100.4,   0.04,
2600200609, 021514, 085908,  125.6,   0.10,
2600200607, 021514, 085619,  150.7,   0.15,
2600200605, 021514, 085309,  175.2,   0.22,
2600200604, 021514, 085120,  199.8,   0.37,
2610200224, 030514, 193516,    7.3,   0.11,
2610200324, 030514, 231832,    7.0,   0.12,
2610200323, 030514, 231621,   41.9,   0.07,
2610200322, 030514, 231416,   83.5,   0.04,
2610200321, 030514, 231230,  126.2,   0.05,
2610200320, 030514, 231032,  164.2,   0.16,
2610200623, 030614, 071457,    7.5,   0.12,
2610200622, 030614, 071347,   16.0,   0.14,
2610200619, 030614, 071202,   26.1,   0.07,
2610200618, 030614, 071100,   35.7,   0.05,
2610200617, 030614, 070957,   45.6,   0.04,
2610200616, 030614, 070853,   60.5,   0.04,
2610200615, 030614, 070743,   75.5,   0.03,
2610200612, 030614, 070453,  100.6,   0.05,
2610200609, 030614, 070152,  125.5,   0.10,
2610200607, 030614, 065952,  150.6,   0.12,
2610200605, 030614, 065747,  175.1,   0.16,
2610200604, 030614, 065623,  199.8,   0.26,
2620200224, 041014, 190310,    6.4,   0.08,
2620200324, 041014, 222110,    4.7,   0.07,
2620200323, 041014, 221739,   51.4,   0.06,
2620200322, 041014, 221524,   99.3,   0.02,
2620200321, 041014, 221354,  115.2,   0.02,
2620200320, 041014, 221214,  158.3,   0.03,
2620200623, 041114, 070940,    4.9,   0.07,
2620200622, 041114, 070824,   15.3,   0.08,
2620200619, 041114, 070649,   25.3,   0.07,
2620200618, 041114, 070554,   34.9,   0.05,
2620200617, 041114, 070459,   44.7,   0.06,
2620200616, 041114, 070349,   60.0,   0.06,
2620200615, 041114, 070234,   75.1,   0.05,
2620200612, 041114, 065929,   99.8,   0.04,
2620200609, 041114, 065630,  124.9,   0.03,
2620200607, 041114, 065414,  150.1,   0.04,
2620200605, 041114, 065154,  175.0,   0.04,
2630200124, 053114, 195706,    5.5,   0.09,
2630200224, 053114, 224007,    5.4,   0.08,
2630200223, 053114, 223847,   24.1,   0.04,
2630200222, 053114, 223706,   60.5,   0.04,
2630200221, 053114, 223548,   81.0,   0.05,
2630200220, 053114, 223427,  101.3,   0.05,
2630200219, 053114, 223248,  143.2,   0.08,
2630200218, 053114, 223116,  186.0,   0.17,
2630200523, 060114, 070217,    4.8,   0.07,
2630200522, 060114, 070111,   14.5,   0.07,
2630200519, 060114, 065951,   25.6,   0.05,
2630200518, 060114, 065856,   35.2,   0.02,
2630200517, 060114, 065756,   44.6,   0.02,
2630200516, 060114, 065646,   59.6,   0.02,
2630200515, 060114, 065536,   75.0,   0.02,
2630200512, 060114, 065246,   99.3,   0.03,
2630200509, 060114, 064856,  124.9,   0.05,
2630200507, 060114, 064656,  149.9,   0.11,
2630200505, 060114, 064447,  175.4,   0.13,
2640200224, 063014, 183005,    5.4,   0.09,
2640200324, 063014, 221431,    5.0,   0.10,
2640200323, 063014, 221219,   25.4,   0.05,
2640200322, 063014, 221120,   32.1,   0.04,
2640200321, 063014, 220929,   77.9,   0.00,
2640200320, 063014, 220735,  130.8,   0.05,
2640200319, 063014, 220559,  159.8,   0.15,
2640200623, 070114, 071958,    5.3,   0.08,
2640200622, 070114, 071837,   15.0,   0.08,
2640200619, 070114, 071708,   24.8,   0.08,
2640200618, 070114, 071552,   35.1,   0.07,
2640200617, 070114, 071443,   45.3,   0.04,
2640200616, 070114, 071327,   59.6,   0.03,
2640200615, 070114, 071208,   75.5,   0.03,
2640200612, 070114, 070903,   99.6,   0.03,
2640200609, 070114, 070553,  124.8,   0.04,
2640200607, 070114, 070332,  148.9,   0.10,
2640200605, 070114, 070107,  174.9,   0.16,
2640200604, 070114, 065933,  199.8,   0.33,
2650200224, 091414, 183904,    5.4,   0.15,
2650200324, 091414, 221004,    5.2,   0.13,
2650200323, 091414, 220718,   63.0,   0.11,
2650200322, 091414, 220603,   79.6,   0.08,
2650200321, 091414, 220444,   89.3,   0.08,
2650200320, 091414, 220333,  107.2,   0.08,
2650200319, 091414, 220214,  128.5,   0.13,
2650200318, 091414, 220038,  176.7,   0.24,
2650200623, 091514, 071751,    5.3,   0.14,
2650200622, 091514, 071643,   15.2,   0.13,
2650200619, 091514, 071512,   24.7,   0.13,
2650200618, 091514, 071409,   35.5,   0.12,
2650200617, 091514, 071307,   44.5,   0.11,
2650200616, 091514, 071205,   60.8,   0.10,
2650200615, 091514, 071045,   75.5,   0.08,
2650200612, 091514, 070746,  100.4,   0.08,
2650200609, 091514, 070449,  124.8,   0.10,
2650200607, 091514, 070232,  150.0,   0.17,
2650200605, 091514, 070022,  175.6,   0.24,
2660200224, 101314, 184601,    6.8,   0.12,
2660200324, 101314, 221901,    4.6,   0.10,
2660200323, 101314, 221651,   51.0,   0.10,
2660200322, 101314, 221501,   79.1,   0.10,
2660200321, 101314, 221340,   96.6,   0.07,
2660200320, 101314, 221152,  129.2,   0.12,
2660200319, 101314, 220920,  193.1,   0.26,
2660200623, 101414, 071924,    5.6,   0.13,
2660200622, 101414, 071824,   14.8,   0.12,
2660200619, 101414, 071714,   24.4,   0.12,
2660200618, 101414, 071614,   34.9,   0.10,
2660200617, 101414, 071514,   44.6,   0.12,
2660200616, 101414, 071359,   59.9,   0.12,
2660200615, 101414, 071254,   75.2,   0.12,
2660200612, 101414, 071004,  100.1,   0.08,
2660200609, 101414, 070704,  124.7,   0.09,
2660200607, 101414, 070449,  151.6,   0.12,
2660200605, 101414, 070224,  175.3,   0.12,
2670200224, 112114, 183430,    4.7,   0.04,
2670200324, 112114, 221814,    6.8,   0.03,
2670200323, 112114, 221516,   43.7,   0.04,
2670200322, 112114, 221334,   81.2,   0.07,
2670200321, 112114, 221240,   89.7,   0.06,
2670200320, 112114, 221129,  111.7,   0.07,
2670200319, 112114, 220954,  156.6,   0.20,
2670200623, 112214, 071138,    5.0,   0.03,
2670200622, 112214, 071033,   15.1,   0.04,
2670200619, 112214, 070908,   25.4,   0.04,
2670200618, 112214, 070808,   35.4,   0.04,
2670200617, 112214, 070658,   43.8,   0.04,
2670200616, 112214, 070543,   60.3,   0.03,
2670200615, 112214, 070418,   75.2,   0.04,
2670200612, 112214, 070118,  100.0,   0.06,
2670200609, 112214, 065801,  125.6,   0.07,
2670200607, 112214, 065551,  150.6,   0.18,
2670200605, 112214, 065345,  175.0,   0.25,
2680200224, 121614, 191138,    4.0,   0.07,
2680200324, 121714, 003123,   25.0,   0.09,
2680200323, 121714, 002723,  117.4,   0.11,
2680200322, 121714, 002613,  126.5,   0.13,
2680200321, 121714, 002448,  141.8,   0.14,
2680200623, 121714, 103137,    7.8,   0.06,
2680200622, 121714, 102914,   14.2,   0.07,
2680200619, 121714, 102739,   26.3,   0.07,
2680200618, 121714, 102626,   35.6,   0.07,
2680200617, 121714, 102448,   45.3,   0.07,
2680200616, 121714, 102313,   59.1,   0.07,
2680200615, 121714, 102143,   75.5,   0.07,
2680200612, 121714, 101743,  100.3,   0.07,
2680200609, 121714, 101351,  127.1,   0.12,
2680200607, 121714, 101033,  150.7,   0.15,
2680200605, 121714, 100718,  175.6,   0.19,
2680200604, 121714, 100434,  199.8,   0.21,
2690200224, 022415, 182433,    5.5,   0.11,
2690200324, 022415, 234121,    4.8,   0.10,
2690200323, 022415, 234006,   24.4,   0.09,
2690200322, 022415, 233831,   75.5,   0.04,
2690200321, 022415, 233716,  107.6,   0.05,
2690200320, 022415, 233556,  142.5,   0.05,
2690200319, 022415, 233421,  192.1,   0.20,
2690200623, 022515, 073446,    4.8,   0.10,
2690200622, 022515, 073331,   15.2,   0.12,
2690200619, 022515, 073201,   25.0,   0.11,
2690200618, 022515, 073041,   35.4,   0.09,
2690200617, 022515, 072916,   45.0,   0.08,
2690200616, 022515, 072801,   61.1,   0.10,
2690200615, 022515, 072641,   74.8,   0.06,
2690200612, 022515, 072306,  100.6,   0.06,
2690200609, 022515, 071941,  125.2,   0.05,
2690200607, 022515, 071641,  150.2,   0.05,
2690200605, 022515, 071351,  176.6,   0.07,
2690200604, 022515, 071211,  199.7,   0.16,
2700200324, 033015, 022943,    7.0,   0.09,
2700200323, 033015, 022732,   73.3,   0.12,
2700200322, 033015, 022532,  138.9,   0.11,
2700200321, 033015, 022422,  165.3,   0.16,
2700200320, 033015, 022322,  172.4,   0.16,
2700200424, 033015, 074656,    5.1,   0.10,
2700200623, 033015, 125737,    4.5,   0.07,
2700200622, 033015, 125611,   14.0,   0.11,
2700200619, 033015, 125441,   24.6,   0.10,
2700200618, 033015, 125332,   35.1,   0.10,
2700200617, 033015, 125221,   45.0,   0.10,
2700200616, 033015, 125056,   60.0,   0.08,
2700200615, 033015, 124936,   74.8,   0.10,
2700200612, 033015, 124601,   98.9,   0.10,
2700200609, 033015, 124236,  123.6,   0.10,
2700200607, 033015, 123956,  152.1,   0.10,
2700200605, 033015, 123716,  173.8,   0.09,
2700200604, 033015, 123536,  198.2,   0.17,
2710200224, 042115, 183204,    4.4,   0.10,
2710200324, 042115, 225219,    4.7,   0.10,
2710200323, 042115, 224934,   50.6,   0.07,
2710200322, 042115, 224804,   70.2,   0.09,
2710200321, 042115, 224629,   91.6,   0.08,
2710200320, 042115, 224454,  116.2,   0.12,
2710200319, 042115, 224339,  131.6,   0.15,
2710200318, 042115, 224159,  165.8,   0.27,
2710200622, 042215, 082405,    6.0,   0.10,
2710200621, 042215, 082309,   14.9,   0.10,
2710200619, 042215, 082214,   24.0,   0.10,
2710200618, 042215, 082125,   35.2,   0.10,
2710200617, 042215, 082035,   44.7,   0.09,
2710200616, 042215, 081940,   59.8,   0.09,
2710200615, 042215, 081840,   75.2,   0.08,
2710200612, 042215, 081634,   98.9,   0.07,
2710200609, 042215, 081409,  125.1,   0.07,
2710200607, 042215, 081235,  149.0,   0.12,
2710200605, 042215, 081050,  174.3,   0.18,
2720200324, 052315, 190213,    7.0,   0.10,
2720200424, 052315, 215834,    8.2,   0.09,
2720200423, 052315, 215407,   86.1,   0.07,
2720200422, 052315, 215217,  120.7,   0.06,
2720200421, 052315, 215027,  163.8,   0.09,
2720200722, 052415, 070942,    4.4,   0.11,
2720200721, 052415, 070851,   14.3,   0.11,
2720200719, 052415, 070751,   24.7,   0.12,
2720200718, 052415, 070701,   34.7,   0.10,
2720200717, 052415, 070616,   43.6,   0.11,
2720200716, 052415, 070521,   59.1,   0.11,
2720200715, 052415, 070426,   75.1,   0.11,
2720200712, 052415, 070211,   99.9,   0.10,
2720200709, 052415, 065938,  125.2,   0.09,
2720200707, 052415, 065751,  149.8,   0.11,
2720200705, 052415, 065606,  175.2,   0.10,
2720200704, 052415, 065506,  199.7,   0.13,
2730200324, 061915, 191036,    4.7,   0.08,
2730200424, 061915, 222426,    7.0,   0.08,
2730200423, 061915, 222041,   46.0,   0.08,
2730200422, 061915, 221811,   86.1,   0.07,
2730200421, 061915, 221616,  125.2,   0.10,
2730200420, 061915, 221456,  139.8,   0.11,
2730200419, 061915, 221346,  150.9,   0.12,
2730200722, 062015, 072322,    6.4,   0.10,
2730200721, 062015, 072138,   15.3,   0.10,
