botid, date, time, press, boxy, 
#, mmddyy, hhmmss, dbar, umol/kg, 
0660200424, 092795, 041116,    4.8,  201.4,
0660200423, 092795, 040958,   14.7,  201.3,
0660200422, 092795, 040904,   24.5,  201.5,
0660200421, 092795, 040807,   44.3,  213.9,
0660200420, 092795, 040706,   73.9,  226.4,
0660200419, 092795, 040601,   99.5,  219.9,
0660200418, 092795, 040455,  124.8,  213.6,
0660200417, 092795, 040311,  173.6,  206.0,
0660200416, 092795, 040201,  199.9,  207.4,
0660200522, 092795, 070151,    5.0,  201.2,
0660200521, 092795, 070049,   14.1,  201.3,
0660200519, 092795, 065939,   24.8,  202.1,
0660200518, 092795, 065849,   35.0,  202.1,
0660200517, 092795, 065800,   45.5,  207.9,
0660200516, 092795, 065649,   60.4,  218.0,
0660200515, 092795, 065545,   74.5,  226.9,
0660200514, 092795, 065455,   85.0,  223.6,
0660200513, 092795, 065356,   93.9,  220.7,
0660200512, 092795, 065311,  104.1,  218.5,
0660200511, 092795, 065209,  114.4,  215.8,
0660200510, 092795, 065114,  124.0,  210.5,
0660200509, 092795, 065021,  134.1,  208.7,
0660200508, 092795, 064910,  149.1,  202.8,
0660200507, 092795, 064810,  160.5,  205.4,
0660200506, 092795, 064703,  174.4,  204.8,
0660200505, 092795, 064605,  185.1,  205.7,
0670200124, 102695, 151215,    4.5,  202.9,
0670200123, 102695, 150922,  104.9,  216.2,
0670200224, 102695, 181239,    4.8,  202.7,
0670200223, 102695, 181038,   67.5,  221.3,
0670200222, 102695, 180934,   83.6,  223.9,
0670200221, 102695, 180801,  113.8,  219.2,
0670200220, 102695, 180643,  139.6,  204.0,
0670200219, 102695, 180518,  165.8,  203.9,
0670200515, 102795, 025759,  199.4,  189.9,
0670200622, 102795, 060603,    4.6,  203.0,
0670200620, 102795, 060458,   13.6,  203.2,
0670200618, 102795, 060354,   24.4,  203.4,
0670200617, 102795, 060244,   44.3,  203.3,
0670200616, 102795, 060053,   59.4,  203.4,
0670200615, 102795, 055948,   75.0,  204.3,
0670200614, 102795, 055845,   84.9,  216.2,
0670200612, 102795, 055651,  104.1,  223.3,
0670200611, 102795, 055549,  114.9,  213.7,
0670200610, 102795, 055453,  124.8,  219.9,
0670200609, 102795, 055349,  134.7,  211.0,
0670200608, 102795, 055252,  149.1,  213.6,
0670200607, 102795, 055157,  158.3,  207.6,
0670200606, 102795, 055045,  174.3,  210.1,
0670200605, 102795, 054953,  185.0,  206.2,
0670200604, 102795, 054849,  199.6,  189.1,
0670201621, 102895, 160523,    4.6,  203.1,
0670201617, 102895, 160015,  104.6,  219.6,
0680200124, 111695, 144357,    4.9,  205.2,
0680200123, 111695, 144058,  133.0,  202.4,
0680200224, 111695, 180338,    5.0,  206.4,
0680200223, 111695, 180207,   53.7,  206.2,
0680200222, 111695, 180110,   62.4,  219.9,
0680200221, 111695, 180001,   77.6,  223.3,
0680200220, 111695, 175900,   95.0,  208.9,
0680200219, 111695, 175754,  125.1,  206.4,
0680200622, 111795, 060149,    5.0,  205.8,
0680200621, 111795, 060036,   14.1,  206.3,
0680200619, 111795, 055913,   24.0,  205.9,
0680200618, 111795, 055807,   34.5,  205.9,
0680200617, 111795, 055708,   44.3,  206.1,
0680200616, 111795, 055605,   60.9,  211.5,
0680200615, 111795, 055436,   74.5,  222.7,
0680200614, 111795, 055324,   85.5,  218.6,
0680200613, 111795, 055211,   94.1,  214.5,
0680200612, 111795, 055109,  104.3,  206.0,
0680200611, 111795, 054958,  114.3,  202.5,
0680200610, 111795, 054836,  125.0,  203.0,
0680200609, 111795, 054726,  134.5,  202.6,
0680200608, 111795, 054621,  149.9,  202.1,
0680200607, 111795, 054525,  160.3,  203.5,
0680200606, 111795, 054428,  175.1,  206.9,
0680200605, 111795, 054328,  184.7,  205.8,
0680201405, 111895, 055058,    4.6,  211.1,
0680201624, 111895, 161033,    4.5,  205.8,
0680201618, 111895, 160225,  119.5,  201.7,
0690200124, 011696, 135927,    4.5,  209.6,
0690200123, 011696, 135545,  149.6,  199.9,
0690200224, 011696, 171237,    5.0,  208.9,
0690200223, 011696, 171107,   41.6,  210.0,
0690200222, 011696, 170919,   91.3,  213.4,
0690200221, 011696, 170752,  114.8,  202.0,
0690200220, 011696, 170613,  155.3,  198.6,
0690200219, 011696, 170443,  174.3,  199.4,
0690200617, 011796, 050754,    4.3,  209.6,
0690200616, 011796, 050322,  174.8,  200.2,
0690200721, 011796, 075754,    4.6,  209.1,
0690200720, 011796, 075656,   14.5,  209.1,
0690200718, 011796, 075546,   24.9,  209.2,
0690200717, 011796, 075452,   34.8,  210.1,
0690200716, 011796, 075348,   44.8,  210.9,
0690200715, 011796, 075242,   59.6,  210.4,
0690200714, 011796, 075136,   74.6,  211.6,
0690200713, 011796, 075032,   84.3,  210.9,
0690200712, 011796, 074934,   94.4,  214.9,
0690200711, 011796, 074834,  104.4,  212.4,
0690200710, 011796, 074734,  114.4,  206.9,
0690200709, 011796, 074628,  124.8,  202.4,
0690200708, 011796, 074520,  134.9,  204.0,
0690200707, 011796, 074412,  149.5,  201.4,
0690200706, 011796, 074312,  160.0,  199.9,
0690200705, 011796, 074208,  174.4,  200.1,
0690201609, 011896, 145333,    5.3,  213.0,
0690201608, 011896, 144943,  150.2,  203.3,
0700200124, 032696, 162645,    4.4,  213.8,
0700200224, 032696, 195439,    8.9,  214.2,
0700200223, 032696, 195247,   49.7,  214.3,
0700200222, 032696, 195123,   68.7,  215.1,
0700200221, 032696, 194941,   95.0,  209.8,
0700200220, 032696, 194721,  154.5,  191.5,
0700200219, 032696, 194501,  200.0,  188.5,
0700200622, 032796, 080100,    4.8,  213.7,
0700200620, 032796, 075952,   13.1,  213.9,
0700200618, 032796, 075824,   24.4,  214.4,
0700200617, 032796, 075726,   34.0,  214.2,
0700200616, 032796, 075626,   44.3,  214.8,
0700200615, 032796, 075518,   58.8,  214.6,
0700200614, 032796, 075412,   72.8,  216.8,
0700200613, 032796, 075314,   84.4,  215.6,
0700200612, 032796, 075216,   95.2,  214.0,
0700200611, 032796, 075112,  104.6,  212.7,
0700200610, 032796, 075008,  114.7,  207.9,
0700200609, 032796, 074912,  123.7,  204.9,
0700200608, 032796, 074824,  134.0,  200.6,
0700200607, 032796, 074724,  148.7,  193.3,
0700200606, 032796, 074630,  159.1,  192.9,
0700200605, 032796, 074532,  173.0,  190.7,
0700200604, 032796, 074440,  184.3,  189.8,
0700200603, 032796, 074340,  199.6,  190.0,
0700201620, 032896, 193412,    5.0,  214.6,
0700201615, 032896, 192746,   50.4,  214.2,
0710200124, 042396, 155340,    4.2,  212.5,
0710200123, 042396, 154950,  162.7,  193.9,
0710200224, 042396, 191118,    4.5,  213.0,
0710200223, 042396, 190908,   76.6,  214.1,
0710200222, 042396, 190752,  100.6,  212.7,
0710200221, 042396, 190656,  115.0,  213.6,
0710200220, 042396, 190602,  130.4,  213.7,
0710200219, 042396, 190440,  155.8,  198.3,
0710200218, 042396, 190338,  171.4,  194.1,
0710200517, 042496, 035619,    4.8,  213.8,
0710200516, 042496, 035159,  174.4,  194.4,
0710200624, 042496, 070429,    2.2,  213.3,
0710200622, 042496, 070331,    4.6,  213.2,
0710200621, 042496, 070207,   14.9,  213.4,
0710200619, 042496, 070105,   23.6,  213.1,
0710200618, 042496, 065939,   34.3,  213.9,
0710200617, 042496, 065833,   44.1,  214.2,
0710200616, 042496, 065725,   59.0,  215.4,
0710200615, 042496, 065613,   74.1,  214.6,
0710200614, 042496, 065503,   84.4,  216.8,
0710200613, 042496, 065353,   94.2,  216.9,
0710200612, 042496, 065247,  104.1,  210.3,
0710200611, 042496, 065137,  114.8,  210.9,
0710200610, 042496, 065037,  123.9,  212.5,
0710200609, 042496, 064921,  134.5,  212.8,
0710200608, 042496, 064807,  150.5,  211.2,
0710200607, 042496, 064659,  160.5,  209.9,
0710200606, 042496, 064545,  174.5,  197.7,
0710200605, 042496, 064419,  183.9,  195.9,
0710201620, 042596, 181651,    4.5,  211.9,
0710201617, 042596, 180931,   49.5,  215.8,
0710201615, 042596, 180609,  130.3,  214.0,
0720200117, 052296, 030611,    4.3,  209.7,
0720200116, 052296, 030301,  125.4,  206.8,
0720200222, 052296, 060934,    5.1,  209.0,
0720200221, 052296, 060931,    5.1,  209.1,
0720200220, 052296, 060826,   15.3,  210.1,
0720200219, 052296, 060708,   24.6,  212.8,
0720200218, 052296, 060707,   24.6,  212.7,
0720200217, 052296, 060554,   35.1,  215.1,
0720200216, 052296, 060452,   44.5,  216.1,
0720200215, 052296, 060328,   61.1,  219.2,
0720200214, 052296, 060206,   75.1,  219.2,
0720200213, 052296, 060053,   85.0,  219.5,
0720200212, 052296, 055936,   94.3,  217.4,
0720200211, 052296, 055826,  105.1,  215.4,
0720200210, 052296, 055720,  116.3,  212.6,
0720200209, 052296, 055600,  125.0,  212.0,
0720200208, 052296, 055452,  134.8,  206.2,
0720200207, 052296, 055332,  149.0,  205.6,
0720200206, 052296, 055217,  159.4,  207.1,
0720200205, 052296, 055052,  175.1,  208.5,
0720200204, 052296, 054922,  186.2,  211.2,
0720200919, 052396, 030019,    5.6,  208.3,
0720200917, 052396, 025805,   25.5,  210.6,
0720200914, 052396, 025429,  100.2,  209.3,
0720201324, 052396, 150542,    4.4,  208.1,
0720201323, 052396, 150354,   21.0,  211.6,
0720201322, 052396, 150310,   30.2,  217.0,
0720201321, 052396, 150214,   43.7,  218.7,
0720201320, 052396, 150028,   94.5,  207.8,
0720201319, 052396, 145946,  101.3,  206.5,
0720201317, 052396, 145724,  158.9,  209.9,
0720201424, 052396, 201747,    4.7,  208.9,
0720201423, 052396, 201459,  114.8,  210.5,
0730200124, 062596, 155713,    4.6,  205.3,
0730200123, 062596, 155317,  184.0,  207.2,
0730200224, 062596, 190733,    5.0,  204.6,
0730200223, 062596, 190607,   48.5,  205.1,
0730200222, 062596, 190445,   60.3,  218.6,
0730200221, 062596, 190327,   80.4,  224.5,
0730200220, 062596, 190213,   90.1,  225.4,
0730200219, 062596, 190033,  131.1,  214.9,
0730200218, 062596, 185918,  159.9,  208.3,
0730200518, 062696, 035903,    4.5,  204.9,
0730200517, 062696, 035533,  101.6,  223.0,
0730200516, 062696, 035349,  152.0,  211.7,
0730200623, 062696, 070517,    4.0,  204.8,
0730200621, 062696, 070357,   14.7,  206.2,
0730200618, 062696, 070111,   35.2,  205.2,
0730200617, 062696, 065955,   45.0,  216.6,
0730200616, 062696, 065833,   59.3,  224.3,
0730200615, 062696, 065721,   74.4,  223.7,
0730200614, 062696, 065607,   84.5,  222.2,
0730200613, 062696, 065503,   94.9,  220.1,
0730200612, 062696, 065357,  104.7,  216.5,
0730200611, 062696, 065249,  114.5,  215.0,
0730200610, 062696, 065131,  124.1,  211.2,
0730200609, 062696, 065015,  134.0,  210.8,
0730200608, 062696, 064907,  150.0,  208.3,
0730200607, 062696, 064801,  159.0,  207.4,
0730200606, 062696, 064637,  174.6,  207.6,
0730200605, 062696, 064531,  184.6,  208.3,
0730201512, 062796, 100038,    4.7,  207.1,
0730201509, 062796, 095532,   74.6,  224.7,
0740200124, 072696, 163619,    4.7,  206.4,
0740200123, 072696, 163407,   89.3,  223.7,
0740200224, 072696, 193926,    4.5,  206.5,
0740200223, 072696, 193826,   14.8,  206.2,
0740200222, 072696, 193704,   44.8,  207.1,
0740200221, 072696, 193614,   55.0,  222.0,
0740200220, 072696, 193504,   89.8,  222.0,
0740200219, 072696, 193332,  134.4,  208.7,
0740200218, 072696, 193212,  173.9,  199.7,
0740200217, 072696, 193118,  185.7,  200.6,
0740200517, 072796, 040041,    9.5,  207.0,
0740200516, 072796, 035737,  140.3,  203.5,
0740200623, 072796, 065603,    4.4,  207.4,
0740200622, 072796, 065559,    4.5,  207.2,
0740200621, 072796, 065505,   14.4,  207.1,
0740200620, 072796, 065409,   24.3,  207.5,
0740200619, 072796, 065405,   24.3,  207.6,
0740200618, 072796, 065301,   33.9,  207.3,
0740200617, 072796, 065203,   44.6,  207.4,
0740200616, 072796, 065111,   58.9,  217.0,
0740200615, 072796, 065009,   74.8,  220.6,
0740200614, 072796, 064917,   84.5,  219.6,
0740200613, 072796, 064817,   95.1,  221.8,
0740200612, 072796, 064729,  103.8,  219.2,
0740200611, 072796, 064629,  113.7,  215.5,
0740200610, 072796, 064535,  124.2,  210.4,
0740200609, 072796, 064439,  134.2,  212.1,
0740200608, 072796, 064351,  138.8,  211.3,
0740200607, 072796, 064301,  150.2,  208.6,
0740200606, 072796, 064213,  159.2,  204.2,
0740200605, 072796, 064117,  174.3,  200.4,
0740201717, 072896, 185132,    4.7,  205.8,
0740201716, 072896, 185008,   25.3,  205.2,
0740201713, 072896, 184624,   81.2,  224.8,
0750200124, 082096, 175213,    4.7,  202.9,
0750200123, 082096, 174849,  149.6,  202.1,
0750200224, 082096, 202707,    4.7,  203.3,
0750200223, 082096, 202535,   51.1,  214.4,
0750200222, 082096, 202445,   64.1,  222.6,
0750200221, 082096, 202337,   76.1,  221.0,
0750200220, 082096, 202243,   84.1,  219.3,
0750200219, 082096, 202101,  128.4,  205.6,
0750200218, 082096, 201925,  147.8,  203.0,
0750200217, 082096, 201807,  190.2,  200.4,
0750200623, 082196, 080151,    5.2,  203.3,
0750200622, 082196, 080029,   14.8,  203.4,
0750200620, 082196, 075919,   25.2,  203.6,
0750200619, 082196, 075829,   34.6,  203.1,
0750200618, 082196, 075721,   44.9,  204.4,
0750200617, 082196, 075618,   59.8,  221.8,
0750200616, 082196, 075507,   74.5,  223.2,
0750200615, 082196, 075405,   84.6,  223.0,
0750200614, 082196, 075259,   95.0,  218.3,
0750200613, 082196, 075203,  104.4,  213.5,
0750200612, 082196, 075105,  114.2,  212.0,
0750200611, 082196, 075007,  125.3,  203.6,
0750200610, 082196, 074851,  135.7,  203.9,
0750200609, 082196, 074727,  150.4,  203.3,
0750200608, 082196, 074615,  160.0,  202.8,
0750200607, 082196, 074509,  176.0,  201.3,
0750200606, 082196, 074359,  185.6,  201.7,
0750200605, 082196, 074259,  199.8,  202.4,
0750201522, 082296, 134220,    4.5,  202.4,
0750201509, 082296, 133234,  150.4,  202.7,
0760200124, 100196, 150010,    4.6,  198.8,
0760200123, 100196, 145712,   79.4,  221.9,
0760200224, 100196, 181039,    4.8,  198.9,
0760200223, 100196, 180927,   24.9,  199.1,
0760200222, 100196, 180753,   54.4,  202.3,
0760200221, 100196, 180649,   70.0,  220.2,
0760200220, 100196, 180533,   85.5,  222.8,
0760200219, 100196, 180409,  109.8,  220.9,
0760200218, 100196, 180313,  115.2,  219.6,
0760200217, 100196, 180125,  169.4,  199.0,
0760200521, 100296, 040006,    4.6,  201.5,
0760200520, 100296, 035744,   90.3,  224.4,
0760200624, 100296, 065924,    3.8,  199.7,
0760200622, 100296, 065822,   14.2,  200.2,
0760200620, 100296, 065723,   24.2,  199.9,
0760200619, 100296, 065626,   34.9,  201.3,
0760200618, 100296, 065540,   43.6,  201.2,
0760200617, 100296, 065430,   59.6,  204.8,
0760200616, 100296, 065318,   73.8,  221.4,
0760200615, 100296, 065212,   84.6,  223.3,
0760200614, 100296, 065118,   94.5,  221.7,
0760200612, 100296, 064908,  115.3,  211.4,
0760200611, 100296, 064808,  124.3,  212.8,
0760200609, 100296, 064608,  148.7,  212.3,
0760200608, 100296, 064500,  159.4,  204.5,
0760200606, 100296, 064306,  183.8,  200.2,
0760200605, 100296, 064200,  199.9,  203.8,
0770200124, 102996, 213840,    4.8,  202.6,
0770200123, 102996, 213630,   86.7,  222.5,
0770200122, 102996, 213540,   92.9,  220.6,
0770200224, 103096, 011435,    4.1,  202.9,
0770200223, 103096, 011311,   25.2,  203.2,
0770200222, 103096, 011139,   52.6,  211.3,
0770200221, 103096, 011045,   58.3,  223.7,
0770200220, 103096, 010953,   61.2,  225.8,
0770200219, 103096, 010839,   72.7,  218.5,
0770200218, 103096, 010605,  130.3,  200.8,
0770200318, 103096, 035825,    4.2,  202.9,
0770200317, 103096, 035539,   80.2,  225.2,
0770200316, 103096, 035203,  188.6,  202.3,
0770200422, 103096, 070334,    4.3,  202.9,
0770200421, 103096, 070232,   14.7,  203.6,
0770200419, 103096, 070052,   24.2,  203.1,
0770200418, 103096, 065934,   34.9,  203.2,
0770200417, 103096, 065806,   43.7,  203.1,
0770200416, 103096, 065650,   59.6,  203.1,
0770200415, 103096, 065528,   74.1,  209.4,
0770200414, 103096, 065424,   84.4,  225.2,
0770200413, 103096, 065310,   95.4,  219.3,
0770200412, 103096, 065202,  104.4,  213.7,
0770200411, 103096, 065052,  114.2,  209.3,
0770200410, 103096, 064946,  123.8,  208.2,
0770200409, 103096, 064844,  135.2,  205.5,
0770200408, 103096, 064722,  149.7,  202.2,
0770200407, 103096, 064616,  159.8,  201.8,
0770200406, 103096, 064438,  175.2,  202.1,
0770200405, 103096, 064334,  185.2,  202.2,
0770201415, 103196, 170535,    4.5,  202.4,
0780200124, 121096, 182520,    4.5,  209.0,
0780200123, 121096, 182242,  110.2,  214.6,
0780200224, 121096, 210905,    4.9,  209.6,
0780200223, 121096, 210659,   74.9,  209.3,
0780200222, 121096, 210549,   99.9,  213.3,
0780200221, 121096, 210449,  114.0,  209.0,
0780200220, 121096, 210349,  128.4,  202.4,
0780200621, 121196, 093257,    4.3,  209.4,
0780200620, 121196, 093133,   14.6,  209.3,
0780200618, 121196, 092945,   24.2,  209.4,
0780200617, 121196, 092821,   35.0,  209.6,
0780200616, 121196, 092653,   44.5,  209.2,
0780200615, 121196, 092535,   59.5,  209.5,
0780200614, 121196, 092411,   74.2,  209.7,
0780200613, 121196, 092249,   83.9,  209.5,
0780200612, 121196, 092127,   95.7,  209.3,
0780200611, 121196, 092011,  105.1,  213.3,
0780200610, 121196, 091853,  114.6,  206.8,
0780200608, 121196, 091611,  135.4,  201.5,
0780200607, 121196, 091445,  149.4,  202.0,
0780200606, 121196, 091331,  159.9,  199.4,
0780200605, 121196, 091213,  174.7,  199.5,
0780200603, 121196, 090913,  199.9,  200.3,
0790200124, 010797, 172141,    4.6,  209.4,
0790200123, 010797, 171825,  143.7,  200.1,
0790200224, 010797, 201116,    5.1,  209.9,
0790200223, 010797, 201012,   25.3,  210.1,
0790200222, 010797, 200858,   57.4,  210.1,
0790200221, 010797, 200646,  100.8,  200.1,
0790200220, 010797, 200452,  152.6,  195.4,
0790200517, 010897, 045348,    4.4,  210.6,
0790200516, 010897, 045112,  120.1,  200.1,
0790200622, 010897, 080555,    4.3,  210.6,
0790200621, 010897, 080433,   14.2,  210.6,
0790200619, 010897, 080311,   24.3,  210.5,
0790200618, 010897, 080143,   34.4,  210.7,
0790200617, 010897, 080003,   44.2,  210.5,
0790200616, 010897, 075835,   59.3,  210.5,
0790200615, 010897, 075713,   75.0,  209.6,
0790200614, 010897, 075539,   84.8,  208.0,
0790200613, 010897, 075421,   94.4,  207.5,
0790200612, 010897, 075301,  104.5,  205.6,
0790200611, 010897, 075149,  114.1,  202.3,
0790200610, 010897, 075025,  124.9,  200.6,
0790200609, 010897, 074903,  134.9,  199.2,
0790200608, 010897, 074717,  149.9,  198.5,
0790200607, 010897, 074559,  159.3,  197.8,
0790200606, 010897, 074431,  175.0,  196.1,
0790200605, 010897, 074303,  185.8,  195.3,
0790200604, 010897, 074139,  199.8,  196.2,
0800200124, 021797, 152437,    4.7,  211.0,
0800200224, 021797, 191505,    4.0,  211.0,
0800200223, 021797, 191317,   50.1,  210.3,
0800200222, 021797, 191125,  110.8,  209.1,
0800200221, 021797, 190931,  175.4,  207.6,
0800200517, 021897, 035601,    4.4,  211.3,
0800200622, 021897, 070826,    4.5,  211.5,
0800200621, 021897, 070712,   15.2,  211.4,
0800200619, 021897, 070558,   24.5,  211.5,
0800200618, 021897, 070438,   33.9,  211.3,
0800200617, 021897, 070324,   44.4,  211.6,
0800200616, 021897, 070158,   60.1,  211.5,
0800200615, 021897, 070040,   74.5,  211.5,
0800200614, 021897, 065934,   84.4,  211.2,
0800200613, 021897, 065814,   94.2,  210.7,
0800200612, 021897, 065708,  104.7,  207.8,
0800200611, 021897, 065548,  114.4,  209.3,
0800200610, 021897, 065434,  124.5,  209.5,
0800200609, 021897, 065316,  135.8,  209.6,
0800200608, 021897, 065144,  150.0,  211.7,
0800200607, 021897, 065040,  160.0,  209.3,
0800200606, 021897, 064920,  174.1,  208.5,
0800200605, 021897, 064750,  184.2,  200.5,
0810200124, 031197, 174344,    4.4,  214.7,
0810200123, 031197, 174128,   73.0,  216.2,
0810200224, 031197, 203847,    4.7,  214.9,
0810200223, 031197, 203641,   74.8,  220.1,
0810200222, 031197, 203545,   86.8,  219.2,
0810200221, 031197, 203417,  119.7,  208.7,
0810200220, 031197, 203247,  156.5,  202.3,
0810200622, 031297, 070732,    4.5,  215.7,
0810200621, 031297, 070624,   14.5,  216.2,
0810200619, 031297, 070456,   24.8,  218.2,
0810200618, 031297, 070344,   35.5,  217.3,
0810200617, 031297, 070232,   44.6,  220.2,
0810200616, 031297, 070114,   59.9,  218.7,
0810200615, 031297, 065946,   75.2,  218.1,
0810200614, 031297, 065832,   85.5,  217.7,
