botid, date, time, press, theta, 
#, mmddyy, hhmmss, dbar, ITS-90, 
1320201210, 111801, 004514,   44.6, 25.0790,
1320201209, 111801, 004359,   75.3, 25.0815,
1320201208, 111801, 004245,   99.3, 23.0342,
1320201207, 111801, 004122,  123.8, 21.3518,
1320201206, 111801, 003959,  149.8, 20.6829,
1320201314, 111801, 033237,    3.9, 25.3105,
1320201313, 111801, 033133,   24.3, 25.1280,
1320201312, 111801, 033022,   43.8, 25.0656,
1320201311, 111801, 032907,   73.6, 25.0657,
1320201310, 111801, 032752,   99.1, 24.8856,
1320201309, 111801, 032608,  148.9, 21.3904,
1320201308, 111801, 032422,  199.4, 18.8582,
1320201421, 111801, 070042,    4.3, 25.1798,
1320201420, 111801, 070031,    4.3, 25.1794,
1320201419, 111801, 065912,   24.4, 25.1385,
1320201418, 111801, 065902,   24.3, 25.1413,
1320201417, 111801, 065751,   35.0, 25.1147,
1320201416, 111801, 065641,   44.4, 25.1038,
1320201415, 111801, 065632,   44.5, 25.1036,
1320201414, 111801, 065521,   59.6, 25.0992,
1320201413, 111801, 065411,   74.1, 25.0883,
1320201412, 111801, 065301,   84.2, 25.0767,
1320201411, 111801, 065131,   99.9, 23.6170,
1320201410, 111801, 065021,  113.9, 22.9597,
1320201409, 111801, 064912,  124.7, 22.2880,
1320201408, 111801, 064902,  124.6, 22.2946,
1320201407, 111801, 064741,  133.3, 22.0995,
1320201406, 111801, 064631,  149.9, 21.0779,
1320201405, 111801, 064622,  150.0, 21.0796,
1320201404, 111801, 064446,  176.9, 19.5488,
1320201403, 111801, 064437,  176.6, 19.5684,
1320201521, 111801, 120911,    4.6, 25.1104,
1330200119, 121501, 065132,    4.0, 24.1687,
1330200118, 121501, 065117,    3.9, 24.1574,
1330200117, 121501, 065013,   14.6, 24.1586,
1330200116, 121501, 064900,   24.3, 24.1500,
1330200115, 121501, 064841,   24.0, 24.1559,
1330200114, 121501, 064712,   33.4, 24.1653,
1330200113, 121501, 064547,   44.8, 24.1071,
1330200112, 121501, 064416,   61.0, 24.0144,
1330200111, 121501, 064257,   73.3, 22.6399,
1330200110, 121501, 064123,   87.7, 22.1022,
1330200109, 121501, 063957,   99.1, 21.6383,
1330200108, 121501, 063842,  113.0, 21.1110,
1330200107, 121501, 063727,  124.1, 20.7807,
1330200106, 121501, 063557,  147.8, 20.2312,
1330200105, 121501, 063431,  168.1, 19.3169,
1330200104, 121501, 063312,  175.9, 18.8099,
1330200103, 121501, 063134,  197.0, 17.4564,
1330200222, 121501, 092610,    4.3, 24.3871,
1330200221, 121501, 092440,   26.1, 24.3719,
1330200220, 121501, 092425,   26.2, 24.3743,
1330200219, 121501, 092300,   44.6, 24.3241,
1330200218, 121501, 092125,   75.7, 24.2655,
1330200217, 121501, 091945,   99.7, 22.5738,
1330200216, 121501, 091810,  125.7, 20.5481,
1330200215, 121501, 091755,  125.7, 20.5416,
1330200214, 121501, 091625,  148.8, 19.7150,
1330200213, 121501, 091611,  149.1, 19.7130,
1330200212, 121501, 091425,  176.3, 18.5596,
1330200211, 121501, 091411,  176.3, 18.5720,
1330200210, 121501, 091240,  199.4, 16.9376,
1330200209, 121501, 091225,  199.5, 16.9050,
1330200321, 121501, 122301,    4.2, 24.3557,
1330200320, 121501, 122246,    4.2, 24.3550,
1330200319, 121501, 122112,   24.2, 24.3654,
1330200318, 121501, 122056,   24.1, 24.3667,
1330200317, 121501, 121947,   33.8, 24.3541,
1330200316, 121501, 121826,   43.6, 24.3300,
1330200315, 121501, 121801,   43.6, 24.3269,
1330200314, 121501, 121629,   57.8, 24.2722,
1330200313, 121501, 121456,   75.5, 24.2176,
1330200312, 121501, 121326,   84.1, 24.1524,
1330200311, 121501, 121156,   98.1, 22.7392,
1330200310, 121501, 121025,  114.6, 21.8383,
1330200309, 121501, 120921,  123.8, 21.4387,
1330200308, 121501, 120906,  123.8, 21.4317,
1330200307, 121501, 120751,  134.4, 20.8179,
1330200306, 121501, 120626,  150.8, 20.3008,
1330200305, 121501, 120606,  150.6, 20.3061,
1330200304, 121501, 120426,  174.0, 19.0382,
1330200303, 121501, 120411,  174.3, 19.0329,
1330200414, 121501, 150138,    4.5, 24.3542,
1330200413, 121501, 145953,   25.0, 24.3605,
1330200412, 121501, 145943,   24.8, 24.3603,
1330200411, 121501, 145818,   44.7, 24.3516,
1330200410, 121501, 145628,   75.2, 24.2522,
1330200409, 121501, 145453,  100.0, 23.0566,
1330200408, 121501, 145323,  125.1, 22.1062,
1330200407, 121501, 145313,  125.2, 22.1008,
1330200406, 121501, 145123,  149.9, 20.7531,
1330200405, 121501, 144943,  176.0, 19.7777,
1330200524, 121501, 181720,    4.8, 24.3152,
1330200523, 121501, 181515,   50.2, 24.2999,
1330200522, 121501, 181315,   92.3, 22.9275,
1330200521, 121501, 181145,  114.5, 21.4609,
1330200520, 121501, 180950,  167.1, 19.6418,
1330200624, 121501, 225259,    4.4, 24.2767,
1330200722, 121601, 012459,    3.4, 24.4924,
1330200721, 121601, 012444,    3.4, 24.4907,
1330200720, 121601, 012344,   13.8, 24.4868,
1330200719, 121601, 012229,   24.2, 24.4634,
1330200718, 121601, 012214,   24.1, 24.4600,
1330200717, 121601, 012114,   33.6, 24.4022,
1330200716, 121601, 012059,   33.7, 24.4026,
1330200715, 121601, 011959,   42.9, 24.3642,
1330200714, 121601, 011944,   43.4, 24.3645,
1330200713, 121601, 011829,   59.8, 24.3468,
1330200712, 121601, 011724,   73.8, 24.2476,
1330200711, 121601, 011709,   73.8, 24.2478,
1330200710, 121601, 011549,   98.8, 22.0337,
1330200709, 121601, 011529,   99.1, 22.0264,
1330200708, 121601, 011414,  124.0, 20.8368,
1330200707, 121601, 011300,  149.6, 19.9692,
1330200706, 121601, 011244,  149.5, 19.9631,
1330200705, 121601, 011229,  149.4, 19.9637,
1330200704, 121601, 011109,  174.3, 18.7221,
1330200703, 121601, 010950,  199.3, 18.1944,
1330200810, 121601, 034529,    4.6, 24.6173,
1330200809, 121601, 034414,   24.3, 24.6049,
1330200808, 121601, 034249,   45.5, 24.5334,
1330200807, 121601, 034119,   74.6, 24.4684,
1330200806, 121601, 033954,   99.3, 22.3003,
1330200805, 121601, 033939,   99.2, 22.2849,
1330200804, 121601, 033739,  150.0, 19.9488,
1330200903, 121601, 064028,    4.4, 24.5915,
1330201003, 121601, 093743,    4.3, 24.5740,
1330201103, 121601, 124356,    4.7, 24.6062,
1330201203, 121601, 154611,    4.6, 24.6187,
1340200124, 011502, 162805,    4.7, 23.8518,
1340200224, 011502, 190235,    4.0, 23.6492,
1340200223, 011502, 190024,   48.2, 23.6503,
1340200222, 011502, 185849,   98.6, 23.6353,
1340200221, 011502, 185709,  142.8, 21.9492,
1340200220, 011502, 185529,  189.8, 20.9960,
1340200310, 011502, 215044,    4.3, 23.6837,
1340200309, 011502, 214929,   24.5, 23.6553,
1340200308, 011502, 214829,   44.4, 23.6524,
1340200307, 011502, 214714,   75.0, 23.6508,
1340200306, 011502, 214544,  100.2, 23.6134,
1340200305, 011502, 214444,  122.9, 22.3297,
1340200304, 011502, 214329,  149.8, 21.5404,
1340200303, 011502, 214214,  175.4, 20.9488,
1340200414, 011602, 005125,    4.5, 23.7355,
1340200413, 011602, 005011,   24.7, 23.6717,
1340200412, 011602, 004852,   44.0, 23.6569,
1340200411, 011602, 004729,   75.5, 23.6433,
1340200410, 011602, 004629,   99.4, 23.6000,
1340200409, 011602, 004509,  125.3, 22.4743,
1340200408, 011602, 004359,  149.9, 21.4779,
1340200407, 011602, 004259,  173.8, 20.9911,
1340200406, 011602, 004139,  197.4, 20.1006,
1340200514, 011602, 035049,    4.9, 23.7390,
1340200513, 011602, 034854,   23.7, 23.6904,
1340200512, 011602, 034727,   45.0, 23.6638,
1340200511, 011602, 034529,   74.3, 23.6467,
1340200510, 011602, 034349,   98.6, 23.6285,
1340200509, 011602, 034239,  125.7, 23.6097,
1340200508, 011602, 034119,  150.3, 22.7060,
1340200507, 011602, 034004,  173.6, 21.6151,
1340200506, 011602, 033834,  199.0, 20.7161,
1340200619, 011602, 065611,    4.1, 23.6839,
1340200618, 011602, 065559,    4.1, 23.6838,
1340200617, 011602, 065444,   14.5, 23.6804,
1340200616, 011602, 065329,   24.6, 23.6804,
1340200615, 011602, 065319,   24.6, 23.6807,
1340200614, 011602, 065201,   33.8, 23.6811,
1340200613, 011602, 065046,   44.2, 23.6690,
1340200612, 011602, 064928,   58.3, 23.6547,
1340200611, 011602, 064754,   75.3, 23.6444,
1340200610, 011602, 064643,   84.2, 23.6379,
1340200609, 011602, 064519,   97.9, 23.6184,
1340200608, 011602, 064402,  113.5, 23.5819,
1340200607, 011602, 064246,  124.2, 23.1960,
1340200606, 011602, 064109,  149.0, 21.6795,
1340200605, 011602, 063955,  164.2, 21.5504,
1340200604, 011602, 063844,  174.7, 21.3634,
1340200603, 011602, 063714,  198.1, 21.1290,
1340200703, 011602, 093930,    4.6, 23.6586,
1340200823, 011602, 125145,    4.3, 23.6472,
1340200822, 011602, 125135,    4.3, 23.6485,
1340200821, 011602, 125125,    4.4, 23.6494,
1340200820, 011602, 124955,   23.7, 23.6470,
1340200819, 011602, 124945,   23.5, 23.6466,
1340200818, 011602, 124935,   23.5, 23.6490,
1340200817, 011602, 124925,   23.6, 23.6525,
1340200816, 011602, 124745,   44.4, 23.6465,
1340200815, 011602, 124735,   44.5, 23.6459,
1340200814, 011602, 124725,   44.5, 23.6456,
1340200813, 011602, 124546,   74.7, 23.6472,
1340200812, 011602, 124536,   74.5, 23.6494,
1340200811, 011602, 124526,   74.1, 23.6486,
1340200810, 011602, 124411,   99.2, 23.5998,
1340200809, 011602, 124401,   98.9, 23.5977,
1340200808, 011602, 124351,   98.8, 23.5966,
1340200807, 011602, 124226,  124.0, 21.8808,
1340200806, 011602, 124216,  124.7, 21.8761,
1340200805, 011602, 124206,  124.4, 21.8743,
1340200804, 011602, 124049,  150.3, 21.1850,
1340200803, 011602, 123926,  176.3, 20.8910,
1340200904, 011602, 154734,    4.4, 23.6426,
1340201014, 011602, 184723,    4.5, 23.7151,
1340201013, 011602, 184622,   14.0, 23.7177,
1340201012, 011602, 184537,   24.5, 23.6951,
1340201011, 011602, 184448,   34.1, 23.6613,
1340201010, 011602, 184438,   34.5, 23.6617,
1340201009, 011602, 184342,   44.4, 23.6579,
1340201008, 011602, 184253,   59.6, 23.6523,
1340201007, 011602, 184158,   74.0, 23.6471,
1340201006, 011602, 184052,   99.7, 23.6421,
1340201005, 011602, 183937,  125.8, 23.6186,
1340201004, 011602, 183824,  148.8, 23.5174,
1340201003, 011602, 183714,  174.5, 21.4819,
1340201114, 011602, 215043,    4.8, 23.7380,
1340201113, 011602, 214918,   24.7, 23.6813,
1340201112, 011602, 214800,   48.8, 23.6450,
1340201111, 011602, 214639,   75.1, 23.6408,
1340201110, 011602, 214524,   98.3, 23.6320,
1340201109, 011602, 214405,  123.7, 23.5770,
1340201108, 011602, 214243,  149.7, 21.5765,
1340201107, 011602, 214133,  173.5, 20.9535,
1340201106, 011602, 214023,  199.0, 20.0881,
1340201211, 011702, 004847,    4.0, 23.7555,
1340201210, 011702, 004722,   24.5, 23.7086,
1340201209, 011702, 004602,   45.6, 23.6588,
1340201208, 011702, 004451,   74.3, 23.6388,
1340201207, 011702, 004341,   99.7, 23.6274,
1340201206, 011702, 004241,  125.5, 23.5879,
1340201205, 011702, 004136,  149.6, 22.1824,
1340201303, 011702, 034015,    4.4, 23.7335,
1340201423, 011702, 065303,    3.7, 23.6830,
1340201422, 011702, 065252,    3.7, 23.6832,
1340201421, 011702, 065133,   24.5, 23.6939,
1340201420, 011702, 065121,   24.4, 23.6962,
1340201419, 011702, 065007,   34.1, 23.6786,
1340201418, 011702, 064903,   44.1, 23.6673,
1340201417, 011702, 064852,   44.1, 23.6673,
1340201416, 011702, 064715,   59.2, 23.6528,
1340201415, 011702, 064554,   75.2, 23.6360,
1340201414, 011702, 064541,   75.2, 23.6361,
1340201413, 011702, 064434,   84.3, 23.6271,
1340201412, 011702, 064301,   98.9, 23.6207,
1340201411, 011702, 064246,   98.8, 23.6211,
1340201410, 011702, 064124,  114.9, 23.5915,
1340201409, 011702, 064022,  124.3, 23.5340,
1340201408, 011702, 064001,  124.1, 23.5324,
1340201407, 011702, 063852,  134.4, 22.6108,
1340201406, 011702, 063737,  149.6, 21.5929,
1340201405, 011702, 063718,  149.9, 21.5268,
1340201404, 011702, 063547,  173.9, 21.2030,
1340201403, 011702, 063534,  174.1, 21.2020,
1340201512, 011702, 120528,    4.5, 23.7222,
1350200124, 022002, 153356,    4.8, 22.9955,
1350200224, 022002, 190540,    3.9, 22.9804,
1350200223, 022002, 190410,   24.3, 22.9796,
1350200222, 022002, 190240,   44.0, 22.9011,
1350200221, 022002, 190110,   75.2, 22.8898,
1350200220, 022002, 185939,  115.0, 22.0539,
1350200219, 022002, 185825,  125.7, 22.0623,
1350200218, 022002, 185630,  180.9, 18.8718,
1350200322, 022002, 220124,    4.1, 22.9894,
1350200321, 022002, 215943,   23.8, 22.9782,
1350200320, 022002, 215924,   23.8, 22.9790,
1350200319, 022002, 215753,   44.6, 22.9709,
1350200318, 022002, 215654,   50.0, 22.9698,
1350200317, 022002, 215524,   75.7, 22.8878,
1350200316, 022002, 215508,   75.5, 22.8842,
1350200315, 022002, 215338,   99.3, 22.8353,
1350200314, 022002, 215324,   99.2, 22.8354,
1350200313, 022002, 215144,  125.5, 21.8991,
1350200312, 022002, 215129,  125.6, 21.8983,
1350200311, 022002, 215109,  125.5, 21.8982,
1350200310, 022002, 214724,  150.7, 21.0231,
1350200309, 022002, 214559,  175.2, 18.7445,
1350200308, 022002, 214539,  175.3, 18.7434,
1350200416, 022102, 005513,    5.4, 23.0425,
1350200415, 022102, 005427,    9.3, 23.0459,
1350200414, 022102, 005327,   24.8, 23.0368,
1350200413, 022102, 005217,   44.2, 22.9650,
1350200412, 022102, 005207,   44.1, 22.9607,
1350200411, 022102, 005048,   75.2, 22.8622,
1350200410, 022102, 004933,  100.7, 22.0975,
1350200409, 022102, 004822,  124.6, 21.3786,
1350200408, 022102, 004703,  149.9, 20.5855,
1350200407, 022102, 004547,  174.0, 19.0193,
1350200518, 022102, 035446,    4.5, 23.0105,
1350200517, 022102, 035406,    9.5, 23.0094,
1350200516, 022102, 035311,   24.5, 23.0057,
1350200515, 022102, 035206,   44.2, 22.9634,
1350200514, 022102, 035121,   49.4, 22.8918,
1350200513, 022102, 035006,   75.8, 22.7425,
1350200512, 022102, 034832,   98.9, 22.1838,
1350200511, 022102, 034815,   98.9, 22.1750,
1350200510, 022102, 034651,  123.8, 21.3950,
1350200509, 022102, 034513,  149.9, 20.5579,
1350200508, 022102, 034501,  149.2, 20.5618,
1350200507, 022102, 034326,  175.4, 19.6956,
1350200506, 022102, 034151,  198.1, 17.9337,
1350200619, 022102, 065700,    4.2, 23.0172,
1350200618, 022102, 065650,    4.3, 23.0177,
1350200617, 022102, 065555,   14.2, 23.0152,
1350200616, 022102, 065500,   25.6, 23.0199,
1350200615, 022102, 065450,   25.5, 23.0225,
1350200614, 022102, 065350,   34.3, 23.0208,
1350200613, 022102, 065300,   44.1, 22.9974,
1350200612, 022102, 065150,   58.6, 22.9047,
1350200611, 022102, 065035,   73.5, 22.8185,
1350200610, 022102, 064930,   84.5, 22.4734,
1350200609, 022102, 064820,   98.7, 21.9086,
1350200608, 022102, 064700,  114.8, 21.3207,
1350200607, 022102, 064550,  123.7, 20.8139,
1350200606, 022102, 064425,  152.3, 20.0292,
1350200605, 022102, 064240,  162.0, 19.7271,
1350200604, 022102, 064150,  172.6, 19.4425,
1350200724, 022102, 094949,    4.7, 22.9970,
1350200723, 022102, 094939,    4.7, 22.9940,
1350200722, 022102, 094929,    4.6, 22.9897,
1350200721, 022102, 094819,   24.2, 23.0044,
1350200720, 022102, 094809,   24.5, 23.0048,
1350200719, 022102, 094759,   24.4, 23.0045,
1350200718, 022102, 094749,   24.3, 23.0045,
1350200717, 022102, 094649,   44.3, 23.0019,
1350200716, 022102, 094639,   44.3, 23.0024,
1350200715, 022102, 094629,   44.5, 23.0029,
1350200714, 022102, 094539,   50.4, 23.0028,
1350200713, 022102, 094429,   74.4, 22.9013,
1350200712, 022102, 094419,   74.3, 22.9014,
1350200711, 022102, 094409,   74.2, 22.9009,
1350200710, 022102, 094359,   74.0, 22.8954,
1350200709, 022102, 094249,   98.6, 22.7419,
1350200708, 022102, 094239,   98.8, 22.7422,
1350200707, 022102, 094229,   98.8, 22.7427,
1350200706, 022102, 094119,  124.6, 21.6590,
1350200705, 022102, 094019,  149.3, 20.6088,
1350200704, 022102, 094009,  149.2, 20.5946,
1350200703, 022102, 093959,  149.1, 20.5572,
1350200702, 022102, 093849,  176.3, 19.8118,
1350200701, 022102, 093724,  199.7, 19.0129,
1350200822, 022102, 125820,    4.1, 22.9419,
1350200821, 022102, 125805,    4.1, 22.9362,
1350200820, 022102, 125750,    4.0, 22.9362,
1350200819, 022102, 125620,   24.5, 22.9470,
1350200818, 022102, 125605,   24.5, 22.9468,
1350200817, 022102, 125550,   24.3, 22.9471,
1350200816, 022102, 125420,   44.7, 22.9473,
1350200815, 022102, 125405,   44.7, 22.9477,
1350200814, 022102, 125350,   44.7, 22.9480,
1350200813, 022102, 125220,   74.0, 22.8527,
1350200812, 022102, 125205,   74.1, 22.8526,
1350200811, 022102, 125150,   74.0, 22.8514,
1350200810, 022102, 125020,  100.7, 22.0887,
1350200809, 022102, 125004,  100.8, 22.0893,
1350200808, 022102, 124950,  100.7, 22.0907,
1350200807, 022102, 124820,  127.6, 21.4811,
1350200806, 022102, 124805,  126.4, 21.4829,
1350200805, 022102, 124750,  125.6, 21.4905,
1350200804, 022102, 124623,  148.6, 20.8811,
1350200803, 022102, 124458,  177.9, 19.4418,
1350200918, 022102, 155610,    4.8, 22.9557,
1350200917, 022102, 155503,    9.3, 22.9604,
1350200916, 022102, 155328,   24.9, 22.9631,
1350200915, 022102, 155148,   44.7, 22.9610,
1350200914, 022102, 155033,   49.8, 22.9525,
1350200913, 022102, 154848,   75.5, 22.8996,
1350200912, 022102, 154658,  101.3, 22.4706,
1350200911, 022102, 154444,  148.8, 21.3465,
1350200910, 022102, 154429,  148.8, 21.3474,
1350200909, 022102, 154218,  198.7, 18.5017,
1350201014, 022102, 185203,    4.0, 22.9196,
1350201013, 022102, 185058,   14.1, 22.9175,
1350201012, 022102, 184948,   25.2, 22.9150,
1350201011, 022102, 184833,   35.1, 22.9154,
1350201010, 022102, 184818,   35.3, 22.9164,
1350201009, 022102, 184717,   44.3, 22.9166,
1350201008, 022102, 184558,   60.0, 22.9106,
1350201007, 022102, 184432,   74.6, 22.9088,
1350201006, 022102, 184308,  100.1, 22.6432,
1350201005, 022102, 184143,  124.8, 21.5284,
1350201004, 022102, 184023,  149.5, 20.8998,
1350201003, 022102, 183853,  174.8, 19.8938,
1350201107, 022102, 214357,   24.6, 22.9739,
1350201106, 022102, 214132,   80.9, 22.8548,
1350201105, 022102, 214017,  100.6, 22.4958,
1350201104, 022102, 213847,  139.3, 21.1701,
1350201103, 022102, 213647,  200.0, 18.2323,
1350201218, 022202, 005554,    4.0, 23.0293,
1350201217, 022202, 005514,    9.3, 23.0216,
1350201216, 022202, 005419,   18.7, 22.9998,
1350201215, 022202, 005339,   23.3, 22.9879,
1350201214, 022202, 005244,   38.5, 22.9575,
1350201213, 022202, 005155,   44.5, 22.9382,
1350201212, 022202, 005030,   58.8, 22.9128,
1350201211, 022202, 004930,   73.9, 22.8691,
1350201210, 022202, 004800,   99.9, 22.2637,
1350201209, 022202, 004626,  124.4, 21.4798,
1350201208, 022202, 004456,  149.4, 20.6936,
1350201315, 022202, 035258,    4.8, 22.9985,
1350201314, 022202, 035158,   25.0, 22.9928,
1350201313, 022202, 035053,   44.5, 22.9694,
1350201312, 022202, 034943,   49.0, 22.9656,
1350201311, 022202, 034828,   74.5, 22.9004,
1350201310, 022202, 034723,  100.2, 22.7409,
1350201309, 022202, 034613,  124.4, 21.6566,
1350201308, 022202, 034503,  149.3, 20.7818,
1350201307, 022202, 034353,  174.0, 19.7365,
1350201306, 022202, 034253,  199.6, 18.5655,
1350201423, 022202, 065437,    4.3, 23.0157,
1350201422, 022202, 065427,    4.4, 23.0176,
1350201421, 022202, 065302,   24.6, 23.0225,
1350201420, 022202, 065252,   24.7, 23.0228,
1350201419, 022202, 065142,   34.4, 22.9998,
1350201418, 022202, 065017,   45.2, 22.9344,
1350201417, 022202, 065007,   45.1, 22.9340,
1350201416, 022202, 064857,   60.2, 22.8985,
1350201415, 022202, 064747,   74.9, 22.8729,
1350201414, 022202, 064737,   74.8, 22.8726,
1350201413, 022202, 064632,   85.0, 22.7670,
1350201412, 022202, 064517,   99.2, 22.5137,
1350201411, 022202, 064507,   99.2, 22.5126,
1350201410, 022202, 064342,  114.9, 22.3331,
1350201409, 022202, 064238,  124.3, 21.8896,
1350201408, 022202, 064227,  124.5, 21.8411,
1350201407, 022202, 064122,  134.6, 21.2326,
1350201406, 022202, 064002,  150.0, 20.5356,
1350201405, 022202, 063952,  149.8, 20.4873,
1350201404, 022202, 063822,  174.7, 19.0451,
1350201403, 022202, 063812,  174.8, 19.0384,
1350201513, 022202, 120700,   24.3, 23.0334,
1360200224, 031202, 161359,    4.8, 22.7124,
1360200324, 031202, 190054,   24.7, 22.7032,
1360200323, 031202, 185924,   74.6, 22.5729,
1360200322, 031202, 185804,  109.7, 22.5491,
1360200321, 031202, 185634,  150.1, 22.4600,
1360200320, 031202, 185524,  178.8, 20.8330,
1360200413, 031202, 214720,    4.4, 22.8418,
1360200412, 031202, 214710,    4.4, 22.8362,
1360200411, 031202, 214701,    4.3, 22.8378,
1360200410, 031202, 214530,   24.7, 22.7209,
1360200409, 031202, 214520,   24.7, 22.7207,
1360200408, 031202, 214410,   44.1, 22.6122,
1360200407, 031202, 214245,   74.3, 22.5659,
1360200406, 031202, 214130,   99.2, 22.5524,
